sample_index,split
175717,train
175718,train
175719,train
175721,train
175722,train
175723,train
175725,train
175726,train
175727,train
175729,train
175730,train
175731,train
175732,train
175733,train
175734,train
175737,train
175738,train
175739,train
175740,train
175741,train
175742,train
175743,train
175744,train
175745,train
175747,train
175748,train
175749,train
175750,train
175751,train
175752,train
175753,train
175754,train
175755,train
175758,train
175759,train
175760,train
175763,train
175764,train
175766,train
175768,train
175769,train
175770,train
175771,train
175773,train
175774,train
175775,train
175777,train
175778,train
175779,train
175781,train
175782,train
175785,train
175787,train
175788,train
175789,train
175790,train
175791,train
175792,train
175794,train
175795,train
175796,train
175797,train
175798,train
175802,train
175803,train
175804,train
175805,train
175806,train
175808,train
175809,train
175811,train
175812,train
175813,train
175815,train
175816,train
175817,train
175818,train
175819,train
175821,train
175824,train
175825,train
175826,train
175829,train
175831,train
175832,train
175835,train
175836,train
175840,train
175841,train
175844,train
175845,train
175846,train
175848,train
175849,train
175850,train
175851,train
175852,train
175853,train
175854,train
175855,train
175856,train
175857,train
175858,train
175859,train
175861,train
175863,train
175864,train
175865,train
175866,train
175867,train
175868,train
175869,train
175871,train
175872,train
175874,train
175875,train
175876,train
175877,train
175878,train
175879,train
175880,train
175881,train
175883,train
175884,train
175885,train
175886,train
175887,train
175890,train
175891,train
175892,train
175893,train
175894,train
175895,train
175897,train
175899,train
175900,train
175902,train
175903,train
175904,train
175905,train
175906,train
175907,train
175910,train
175912,train
175913,train
175914,train
175915,train
175916,train
175917,train
175919,train
175921,train
175922,train
175923,train
175924,train
175925,train
175926,train
175927,train
175928,train
175930,train
175932,train
175933,train
175935,train
175936,train
175937,train
175938,train
175939,train
175940,train
175941,train
175942,train
175943,train
175944,train
175945,train
175947,train
175948,train
175950,train
175951,train
175953,train
175954,train
175955,train
175957,train
175959,train
175960,train
175962,train
175963,train
175964,train
175969,train
175971,train
175972,train
175975,train
175976,train
175979,train
175980,train
175981,train
175982,train
175984,train
175987,train
175988,train
175989,train
175991,train
175992,train
175993,train
175994,train
175995,train
175996,train
175998,train
175999,train
176000,train
176001,train
176002,train
176005,train
176008,train
176009,train
176010,train
176011,train
176012,train
176013,train
176014,train
176015,train
176016,train
176017,train
176019,train
176022,train
176023,train
176024,train
176025,train
176026,train
176028,train
176029,train
176030,train
176031,train
176032,train
176033,train
176035,train
176036,train
176037,train
176039,train
176041,train
176042,train
176043,train
176044,train
176046,train
176049,train
176050,train
176052,train
176053,train
176054,train
176057,train
176058,train
176059,train
176060,train
176062,train
176063,train
176066,train
176067,train
176068,train
176069,train
176070,train
176071,train
176072,train
176074,train
176075,train
176076,train
176077,train
176079,train
176080,train
176081,train
176082,train
176084,train
176086,train
176087,train
176089,train
176090,train
176091,train
176093,train
176094,train
176096,train
176097,train
176099,train
176100,train
176101,train
176103,train
176104,train
176106,train
176107,train
176108,train
176110,train
176113,train
176114,train
176115,train
176116,train
176117,train
176118,train
176119,train
176120,train
176121,train
176122,train
176124,train
176125,train
176126,train
176129,train
176131,train
176132,train
176134,train
176135,train
176136,train
176138,train
176139,train
176140,train
176141,train
176142,train
176143,train
176144,train
176145,train
176147,train
176148,train
176150,train
176152,train
176153,train
176154,train
176155,train
176156,train
176157,train
176159,train
176161,train
176163,train
176166,train
176168,train
176170,train
176173,train
176174,train
176175,train
176176,train
176177,train
176179,train
176180,train
176182,train
176185,train
176186,train
176187,train
176188,train
176189,train
176190,train
176192,train
176193,train
176194,train
176196,train
176197,train
176198,train
176199,train
176200,train
176201,train
176202,train
176203,train
176204,train
176210,train
176212,train
176213,train
176214,train
176215,train
176216,train
176217,train
176219,train
176220,train
176221,train
176222,train
176223,train
176224,train
176225,train
176226,train
176228,train
176229,train
176231,train
176233,train
176234,train
176235,train
176237,train
176238,train
176239,train
176240,train
176243,train
176245,train
176246,train
176247,train
176251,train
176252,train
176253,train
176254,train
176255,train
176256,train
176257,train
176258,train
176260,train
176262,train
176265,train
176267,train
176269,train
176270,train
176271,train
176272,train
176273,train
176274,train
176275,train
176276,train
176277,train
176278,train
176279,train
176282,train
176285,train
176286,train
176287,train
176288,train
176290,train
176292,train
176293,train
176294,train
176295,train
176296,train
176297,train
176298,train
176299,train
176301,train
176302,train
176303,train
176304,train
176305,train
176307,train
176308,train
176310,train
176311,train
176313,train
176315,train
176316,train
176322,train
176323,train
176325,train
176327,train
176330,train
176332,train
176334,train
176335,train
176336,train
176337,train
176338,train
176339,train
176340,train
176341,train
176342,train
176345,train
176347,train
176351,train
176352,train
176353,train
176354,train
176355,train
176356,train
176358,train
176359,train
176360,train
176362,train
176364,train
176365,train
176367,train
176369,train
176370,train
176371,train
176372,train
176373,train
176374,train
176376,train
176377,train
176378,train
176380,train
176381,train
176383,train
176385,train
176386,train
176387,train
176391,train
176393,train
176394,train
176395,train
176398,train
176399,train
176400,train
176403,train
176404,train
176405,train
176406,train
176407,train
176411,train
176412,train
176413,train
176414,train
176418,train
176419,train
176420,train
176422,train
176423,train
176424,train
176425,train
176427,train
176428,train
176429,train
176431,train
176432,train
176433,train
176434,train
176435,train
176436,train
176437,train
176438,train
176440,train
176441,train
176443,train
176445,train
176446,train
176448,train
176451,train
176453,train
176454,train
176455,train
176456,train
176457,train
176459,train
176460,train
176461,train
176462,train
176466,train
176468,train
176470,train
176471,train
176472,train
176473,train
176475,train
176476,train
176477,train
176479,train
176480,train
176481,train
176483,train
176486,train
176489,train
176492,train
176493,train
176494,train
176495,train
176496,train
176497,train
176498,train
176500,train
176501,train
176502,train
176503,train
176504,train
176505,train
176506,train
176508,train
176509,train
176510,train
176511,train
176513,train
176514,train
176515,train
176516,train
176517,train
176521,train
176522,train
176523,train
176525,train
176527,train
176530,train
176531,train
176532,train
176533,train
176534,train
176535,train
176537,train
176538,train
176540,train
176541,train
176543,train
176544,train
176546,train
176550,train
176554,train
176556,train
176558,train
176561,train
176563,train
176565,train
176566,train
176567,train
176568,train
176569,train
176570,train
176571,train
176572,train
176573,train
176575,train
176577,train
176579,train
176580,train
176581,train
176583,train
176586,train
176587,train
176588,train
176590,train
176591,train
176594,train
176595,train
176597,train
176599,train
176600,train
176601,train
176604,train
176605,train
176606,train
176607,train
176609,train
176612,train
176613,train
176614,train
176617,train
176618,train
176619,train
176620,train
176623,train
176624,train
176625,train
176626,train
176627,train
176629,train
176630,train
176631,train
176632,train
176633,train
176634,train
176635,train
176636,train
176637,train
176640,train
176641,train
176643,train
176646,train
176647,train
176649,train
176650,train
176651,train
176654,train
176655,train
176656,train
176657,train
176660,train
176661,train
176662,train
176663,train
176664,train
176665,train
176668,train
176669,train
176670,train
176671,train
176672,train
176673,train
176675,train
176676,train
176677,train
176679,train
176680,train
176681,train
176682,train
176683,train
176686,train
176687,train
176688,train
176689,train
176690,train
176692,train
176693,train
176694,train
176695,train
176696,train
176699,train
176701,train
176702,train
176703,train
176704,train
176705,train
176707,train
176708,train
176709,train
176710,train
176711,train
176712,train
176713,train
176715,train
176716,train
176717,train
176719,train
176722,train
176723,train
176724,train
176726,train
176727,train
176729,train
176730,train
176731,train
176732,train
176734,train
176737,train
176739,train
176740,train
176742,train
176745,train
176746,train
176747,train
176753,train
176754,train
176755,train
176757,train
176758,train
176761,train
176764,train
176765,train
176767,train
176768,train
176769,train
176771,train
176772,train
176775,train
176776,train
176777,train
176779,train
176781,train
176783,train
176784,train
176786,train
176787,train
176790,train
176791,train
176792,train
176793,train
176794,train
176796,train
176797,train
176798,train
176800,train
176803,train
176804,train
176805,train
176806,train
176807,train
176808,train
176809,train
176810,train
176811,train
176812,train
176813,train
176814,train
176816,train
176819,train
176820,train
176821,train
176822,train
176823,train
176824,train
176825,train
176826,train
176828,train
176829,train
176830,train
176832,train
176833,train
176835,train
176836,train
176837,train
176841,train
176842,train
176843,train
176844,train
176846,train
176847,train
176848,train
176849,train
176851,train
176852,train
176857,train
176858,train
176859,train
176862,train
176863,train
176864,train
176868,train
176869,train
176871,train
176874,train
176876,train
176877,train
176878,train
176879,train
176881,train
176882,train
176883,train
176884,train
176887,train
176889,train
176890,train
176891,train
176892,train
176893,train
176895,train
176897,train
176899,train
176901,train
176902,train
176903,train
176904,train
176907,train
176908,train
176909,train
176910,train
176911,train
176912,train
176913,train
176914,train
176915,train
176916,train
176917,train
176918,train
176919,train
176920,train
176921,train
176922,train
176923,train
176925,train
176926,train
176928,train
176929,train
176930,train
176931,train
176934,train
176935,train
176936,train
176937,train
176938,train
176939,train
176940,train
176941,train
176942,train
176943,train
176944,train
176946,train
176948,train
176949,train
176950,train
176951,train
176952,train
176953,train
176955,train
176956,train
176957,train
176958,train
176960,train
176961,train
176962,train
176963,train
176964,train
176967,train
176969,train
176970,train
176971,train
176972,train
176973,train
176974,train
176976,train
176977,train
176978,train
176979,train
176982,train
176983,train
176984,train
176985,train
176986,train
176988,train
176992,train
176993,train
176994,train
176995,train
176996,train
176997,train
176999,train
177000,train
177001,train
177002,train
177003,train
177004,train
177005,train
177006,train
177007,train
177008,train
177010,train
177011,train
177015,train
177016,train
177017,train
177018,train
177020,train
177021,train
177023,train
177025,train
177026,train
177027,train
177028,train
177030,train
177031,train
177032,train
177035,train
177036,train
177039,train
177041,train
177042,train
177043,train
177044,train
177045,train
177046,train
177048,train
177049,train
177050,train
177051,train
177052,train
177053,train
177054,train
177055,train
177056,train
177057,train
177058,train
177059,train
177061,train
177062,train
177063,train
177064,train
177065,train
177066,train
177067,train
177069,train
177072,train
177073,train
177075,train
177076,train
177077,train
177078,train
177079,train
177080,train
177081,train
177083,train
177085,train
177087,train
177088,train
177090,train
177091,train
177092,train
177093,train
177094,train
177095,train
177098,train
177099,train
177100,train
177101,train
177103,train
177104,train
177106,train
177107,train
177108,train
177109,train
177110,train
177111,train
177112,train
177113,train
177114,train
177116,train
177117,train
177118,train
177119,train
177120,train
177121,train
177122,train
177123,train
177124,train
177126,train
177128,train
177129,train
177130,train
177131,train
177132,train
177133,train
177137,train
177138,train
177139,train
177140,train
177142,train
177143,train
177146,train
177147,train
177148,train
177150,train
177151,train
177152,train
177154,train
177155,train
177158,train
177162,train
177164,train
177165,train
177166,train
177167,train
177169,train
177170,train
177174,train
177181,train
177182,train
177183,train
177184,train
177186,train
177187,train
177188,train
177189,train
177193,train
177194,train
177195,train
177197,train
177199,train
177203,train
177204,train
177205,train
177206,train
177207,train
177208,train
177209,train
177210,train
177211,train
177212,train
177217,train
177219,train
177220,train
177221,train
177225,train
177226,train
177227,train
177228,train
177229,train
177230,train
177232,train
177233,train
177236,train
177238,train
177241,train
177242,train
177243,train
177244,train
177247,train
177249,train
177250,train
177252,train
177253,train
177254,train
177259,train
177261,train
177262,train
177265,train
177267,train
177268,train
177269,train
177273,train
177274,train
177275,train
177276,train
177277,train
177278,train
177279,train
177280,train
177281,train
177282,train
177283,train
177284,train
177285,train
177286,train
177287,train
177288,train
177289,train
177290,train
177291,train
177292,train
177297,train
177298,train
177300,train
177301,train
177302,train
177303,train
177305,train
177307,train
177309,train
177310,train
177311,train
177312,train
177313,train
177315,train
177317,train
177324,train
177326,train
177327,train
177328,train
177329,train
177330,train
177331,train
177333,train
177334,train
177336,train
177337,train
177340,train
177341,train
177342,train
177343,train
177344,train
177345,train
177346,train
177348,train
177349,train
177350,train
177352,train
177353,train
177354,train
177355,train
177358,train
177359,train
177361,train
177362,train
177363,train
177364,train
177365,train
177366,train
177368,train
177370,train
177371,train
177372,train
177373,train
177374,train
177375,train
177376,train
177378,train
177381,train
177382,train
177383,train
177385,train
177386,train
177387,train
177388,train
177389,train
177390,train
177391,train
177395,train
177398,train
177399,train
177401,train
177402,train
177403,train
177404,train
177405,train
177407,train
177408,train
177409,train
177410,train
177411,train
177414,train
177416,train
177417,train
177418,train
177419,train
177420,train
177421,train
177422,train
177425,train
177428,train
177429,train
177432,train
177433,train
177434,train
177435,train
177436,train
177437,train
177439,train
177440,train
177441,train
177442,train
177443,train
177445,train
177446,train
177448,train
177449,train
177450,train
177452,train
177453,train
177454,train
177457,train
177458,train
177461,train
177462,train
177464,train
177465,train
177466,train
177467,train
177468,train
177469,train
177473,train
177475,train
177478,train
177480,train
177481,train
177482,train
177483,train
177485,train
177487,train
177489,train
177490,train
177492,train
177493,train
177494,train
177495,train
177496,train
177497,train
177498,train
177501,train
177502,train
177503,train
177504,train
177505,train
177506,train
177507,train
177510,train
177511,train
177512,train
177513,train
177514,train
177515,train
177516,train
177517,train
177518,train
177519,train
177520,train
177521,train
177522,train
177523,train
177525,train
177526,train
177527,train
177528,train
177530,train
177531,train
177532,train
177533,train
177535,train
177536,train
177537,train
177538,train
177539,train
177540,train
177541,train
177542,train
177543,train
177545,train
177546,train
177547,train
177548,train
177552,train
177553,train
177554,train
177555,train
177556,train
177557,train
177559,train
177561,train
177562,train
177563,train
177564,train
177565,train
177566,train
177567,train
177568,train
177569,train
177572,train
177573,train
177574,train
177575,train
177577,train
177578,train
177579,train
177580,train
177581,train
177585,train
177587,train
177588,train
177589,train
177592,train
177594,train
177595,train
177597,train
177598,train
177601,train
177602,train
177603,train
177604,train
177605,train
177608,train
177609,train
177610,train
177611,train
177612,train
177613,train
177614,train
177615,train
177618,train
177619,train
177620,train
177621,train
177622,train
177623,train
177625,train
177627,train
177628,train
177629,train
177630,train
177631,train
177633,train
177634,train
177635,train
177636,train
177637,train
177638,train
177640,train
177641,train
177642,train
177643,train
177644,train
177645,train
177647,train
177650,train
177651,train
177653,train
177654,train
177655,train
177659,train
177663,train
177664,train
177666,train
177667,train
177668,train
177669,train
177670,train
177671,train
177673,train
177675,train
177676,train
177677,train
177679,train
177680,train
177681,train
177682,train
177684,train
177688,train
177689,train
177690,train
177691,train
177692,train
177693,train
177694,train
177695,train
177696,train
177699,train
177702,train
177703,train
177704,train
177706,train
177708,train
177711,train
177712,train
177713,train
177714,train
177715,train
177716,train
177717,train
177718,train
177719,train
177721,train
177722,train
177723,train
177726,train
177727,train
177728,train
177730,train
177731,train
177732,train
177733,train
177735,train
177736,train
177737,train
177738,train
177739,train
177740,train
177741,train
177742,train
177743,train
177744,train
177746,train
177747,train
177748,train
177749,train
177750,train
177752,train
177753,train
177754,train
177757,train
177758,train
177759,train
177761,train
177762,train
177765,train
177767,train
177768,train
177769,train
177772,train
177773,train
177774,train
177777,train
177779,train
177780,train
177781,train
177785,train
177786,train
177788,train
177789,train
177790,train
177792,train
177793,train
177794,train
177795,train
177796,train
177797,train
177799,train
177801,train
177804,train
177805,train
177808,train
177809,train
177810,train
177812,train
177813,train
177814,train
177815,train
177817,train
177818,train
177820,train
177821,train
177822,train
177823,train
177825,train
177826,train
177827,train
177828,train
177829,train
177830,train
177831,train
177833,train
177834,train
177835,train
177837,train
177838,train
177839,train
177841,train
177842,train
177843,train
177845,train
177846,train
177849,train
177850,train
177851,train
177852,train
177855,train
177856,train
177858,train
177859,train
177860,train
177861,train
177862,train
177863,train
177864,train
177865,train
177866,train
177869,train
177871,train
177872,train
177873,train
177874,train
177875,train
177876,train
177877,train
177878,train
177880,train
177881,train
177884,train
177886,train
177887,train
177888,train
177889,train
177890,train
177892,train
177893,train
177894,train
177895,train
177896,train
177898,train
177899,train
177901,train
177902,train
177904,train
177905,train
177906,train
177907,train
177909,train
177910,train
177912,train
177913,train
177915,train
177916,train
177918,train
177919,train
177920,train
177921,train
177922,train
177923,train
177924,train
177926,train
177927,train
177928,train
177930,train
177931,train
177932,train
177933,train
177935,train
177936,train
177937,train
177940,train
177941,train
177942,train
177943,train
177945,train
177947,train
177948,train
177949,train
177950,train
177951,train
177952,train
177954,train
177956,train
177957,train
177958,train
177960,train
177961,train
177963,train
177964,train
177965,train
177966,train
177968,train
177971,train
177972,train
177974,train
177975,train
177977,train
177978,train
177979,train
177982,train
177985,train
177986,train
177987,train
177988,train
177989,train
177990,train
177992,train
177994,train
177995,train
177996,train
177998,train
177999,train
178000,train
178001,train
178002,train
178003,train
178005,train
178006,train
178007,train
178008,train
178010,train
178014,train
178015,train
178017,train
178018,train
178019,train
178020,train
178021,train
178022,train
178023,train
178025,train
178028,train
178030,train
178031,train
178032,train
178035,train
178036,train
178037,train
178038,train
178039,train
178041,train
178042,train
178043,train
178044,train
178045,train
178046,train
178047,train
178048,train
178049,train
178050,train
178051,train
178053,train
178054,train
178055,train
178056,train
178057,train
178058,train
178059,train
178061,train
178062,train
178063,train
178064,train
178065,train
178066,train
178068,train
178069,train
178071,train
178073,train
178076,train
178077,train
178078,train
178079,train
178081,train
178082,train
178084,train
178085,train
178086,train
178087,train
178088,train
178089,train
178092,train
178093,train
178094,train
178095,train
178096,train
178097,train
178099,train
178100,train
178101,train
178102,train
178103,train
178105,train
178106,train
178109,train
178110,train
178111,train
178112,train
178113,train
178114,train
178116,train
178117,train
178118,train
178119,train
178120,train
178121,train
178122,train
178123,train
178124,train
178126,train
178129,train
178130,train
178132,train
178134,train
178135,train
178136,train
178137,train
178138,train
178139,train
178145,train
178147,train
178151,train
178152,train
178153,train
178155,train
178156,train
178158,train
178163,train
178164,train
178165,train
178168,train
178169,train
178170,train
178171,train
178172,train
178173,train
178174,train
178175,train
178176,train
178177,train
178178,train
178179,train
178180,train
178182,train
178183,train
178184,train
178185,train
178190,train
178191,train
178192,train
178193,train
178196,train
178198,train
178199,train
178200,train
178201,train
178202,train
178203,train
178204,train
178205,train
178207,train
178208,train
178209,train
178212,train
178213,train
178215,train
178216,train
178217,train
178219,train
178220,train
178221,train
178222,train
178223,train
178224,train
178225,train
178228,train
178229,train
178230,train
178234,train
178235,train
178236,train
178237,train
178238,train
178239,train
178240,train
178242,train
178243,train
178244,train
178245,train
178246,train
178248,train
178249,train
178250,train
178251,train
178252,train
178253,train
178254,train
178256,train
178257,train
178258,train
178259,train
178261,train
178263,train
178264,train
178265,train
178267,train
178268,train
178270,train
178271,train
178272,train
178274,train
178276,train
178279,train
178280,train
178281,train
178284,train
178285,train
178286,train
178287,train
178288,train
178290,train
178293,train
178295,train
178296,train
178297,train
178298,train
178300,train
178301,train
178302,train
178303,train
178305,train
178308,train
178313,train
178314,train
178315,train
178318,train
178319,train
178320,train
178321,train
178322,train
178323,train
178324,train
178325,train
178327,train
178328,train
178329,train
178330,train
178331,train
178334,train
178336,train
178337,train
178338,train
178340,train
178341,train
178342,train
178343,train
178344,train
178345,train
178346,train
178348,train
178349,train
178350,train
178351,train
178353,train
178355,train
178356,train
178357,train
178360,train
178365,train
178366,train
178367,train
178368,train
178369,train
178370,train
178372,train
178373,train
178374,train
178375,train
178378,train
178379,train
178380,train
178381,train
178382,train
178384,train
178385,train
178386,train
178389,train
178390,train
178391,train
178393,train
178394,train
178395,train
178396,train
178397,train
178398,train
178400,train
178401,train
178404,train
178405,train
178407,train
178408,train
178409,train
178410,train
178411,train
178415,train
178416,train
178417,train
178418,train
178419,train
178421,train
178422,train
178424,train
178426,train
178427,train
178428,train
178429,train
178430,train
178431,train
178434,train
178435,train
178436,train
178437,train
178438,train
178440,train
178441,train
178443,train
178445,train
178446,train
178447,train
178451,train
178452,train
178454,train
178456,train
178457,train
178458,train
178460,train
178462,train
178463,train
178464,train
178465,train
178466,train
178467,train
178469,train
178473,train
178474,train
178475,train
178476,train
178479,train
178480,train
178481,train
178482,train
178484,train
178485,train
178489,train
178490,train
178491,train
178492,train
178494,train
178495,train
178496,train
178498,train
178499,train
178500,train
178501,train
178504,train
178505,train
178508,train
178509,train
178510,train
178512,train
178513,train
178514,train
178515,train
178516,train
178519,train
178520,train
178522,train
178526,train
178528,train
178529,train
178530,train
178533,train
178534,train
178537,train
178540,train
178542,train
178543,train
178544,train
178545,train
178546,train
178548,train
178549,train
178550,train
178552,train
178553,train
178554,train
178555,train
178557,train
178558,train
178560,train
178561,train
178562,train
178563,train
178565,train
178566,train
178567,train
178568,train
178569,train
178570,train
178572,train
178573,train
178574,train
178575,train
178576,train
178577,train
178578,train
178579,train
178580,train
178583,train
178584,train
178585,train
178586,train
178587,train
178588,train
178591,train
178592,train
178594,train
178595,train
178596,train
178600,train
178601,train
178604,train
178605,train
178606,train
178608,train
178609,train
178610,train
178611,train
178613,train
178614,train
178615,train
178617,train
178618,train
178620,train
178621,train
178622,train
178623,train
178625,train
178626,train
178628,train
178629,train
178631,train
178632,train
178633,train
178634,train
178635,train
178637,train
178638,train
178640,train
178641,train
178642,train
178644,train
178646,train
178647,train
178648,train
178649,train
178651,train
178653,train
178654,train
178655,train
178656,train
178657,train
178659,train
178660,train
178663,train
178665,train
178666,train
178667,train
178669,train
178670,train
178671,train
178672,train
178673,train
178674,train
178675,train
178676,train
178677,train
178678,train
178679,train
178683,train
178684,train
178685,train
178686,train
178687,train
178688,train
178689,train
178691,train
178692,train
178693,train
178697,train
178698,train
178700,train
178703,train
178705,train
178706,train
178708,train
178711,train
178712,train
178713,train
178714,train
178715,train
178718,train
178719,train
178722,train
178723,train
178725,train
178727,train
178728,train
178729,train
178730,train
178731,train
178732,train
178733,train
178734,train
178735,train
178738,train
178739,train
178742,train
178743,train
178746,train
178747,train
178751,train
178756,train
178757,train
178759,train
178760,train
178761,train
178762,train
178764,train
178767,train
178768,train
178770,train
178773,train
178775,train
178776,train
178777,train
178778,train
178779,train
178780,train
178782,train
178783,train
178784,train
178787,train
178788,train
178790,train
178791,train
178792,train
178794,train
178795,train
178796,train
178798,train
178799,train
178801,train
178802,train
178803,train
178804,train
178805,train
178807,train
178808,train
178809,train
178810,train
178811,train
178812,train
178813,train
178814,train
178815,train
178816,train
178817,train
178818,train
178821,train
178823,train
178825,train
178826,train
178827,train
178829,train
178830,train
178831,train
178832,train
178833,train
178835,train
178837,train
178838,train
178839,train
178840,train
178841,train
178842,train
178845,train
178846,train
178847,train
178848,train
178849,train
178851,train
178852,train
178853,train
178854,train
178856,train
178858,train
178859,train
178860,train
178861,train
178862,train
178863,train
178864,train
178865,train
178866,train
178867,train
178868,train
178869,train
178870,train
178871,train
178872,train
178873,train
178874,train
178875,train
178876,train
178878,train
178879,train
178882,train
178883,train
178885,train
178887,train
178888,train
178889,train
178890,train
178892,train
178893,train
178894,train
178895,train
178897,train
178898,train
178899,train
178900,train
178901,train
178902,train
178903,train
178904,train
178905,train
178906,train
178907,train
178908,train
178909,train
178910,train
178911,train
178913,train
178914,train
178915,train
178916,train
178917,train
178918,train
178921,train
178923,train
178924,train
178925,train
178926,train
178927,train
178929,train
178931,train
178933,train
178936,train
178940,train
178941,train
178942,train
178943,train
178947,train
178948,train
178949,train
178950,train
178951,train
178954,train
178955,train
178956,train
178960,train
178961,train
178962,train
178964,train
178965,train
178966,train
178969,train
178970,train
178971,train
178972,train
178973,train
178974,train
178977,train
178978,train
178979,train
178980,train
178982,train
178984,train
178987,train
178988,train
178989,train
178990,train
178991,train
178992,train
178993,train
178997,train
178998,train
178999,train
179000,train
179001,train
179002,train
179004,train
179006,train
179007,train
179008,train
179009,train
179012,train
179016,train
179017,train
179018,train
179020,train
179022,train
179024,train
179025,train
179026,train
179027,train
179028,train
179031,train
179033,train
179034,train
179036,train
179037,train
179040,train
179041,train
179042,train
179043,train
179044,train
179046,train
179047,train
179048,train
179049,train
179051,train
179052,train
179053,train
179054,train
179055,train
179056,train
179058,train
179059,train
179060,train
179061,train
179062,train
179064,train
179065,train
179066,train
179067,train
179069,train
179073,train
179074,train
179075,train
179076,train
179077,train
179078,train
179081,train
179082,train
179083,train
179084,train
179085,train
179086,train
179088,train
179089,train
179090,train
179091,train
179092,train
179094,train
179095,train
179099,train
179100,train
179102,train
179104,train
179105,train
179106,train
179107,train
179108,train
179110,train
179111,train
179112,train
179113,train
179114,train
179115,train
179116,train
179117,train
179118,train
179119,train
179120,train
179121,train
179122,train
179123,train
179124,train
179125,train
179127,train
179128,train
179130,train
179131,train
179132,train
179133,train
179136,train
179138,train
179139,train
179140,train
179141,train
179143,train
179144,train
179148,train
179149,train
179150,train
179151,train
179152,train
179153,train
179154,train
179155,train
179156,train
179157,train
179158,train
179159,train
179160,train
179162,train
179163,train
179166,train
179167,train
179168,train
179169,train
179171,train
179172,train
179173,train
179175,train
179176,train
179177,train
179179,train
179180,train
179182,train
179183,train
179184,train
179185,train
179186,train
179187,train
179188,train
179189,train
179191,train
179192,train
179193,train
179195,train
179196,train
179197,train
179198,train
179199,train
179200,train
179202,train
179204,train
179205,train
179206,train
179210,train
179211,train
179213,train
179214,train
179215,train
179216,train
179217,train
179219,train
179222,train
179223,train
179226,train
179228,train
179229,train
179234,train
179236,train
179238,train
179239,train
179240,train
179241,train
179242,train
179243,train
179244,train
179245,train
179246,train
179247,train
179248,train
179249,train
179250,train
179252,train
179253,train
179254,train
179255,train
179258,train
179260,train
179261,train
179262,train
179264,train
179265,train
179267,train
179268,train
179269,train
179270,train
179272,train
179273,train
179276,train
179278,train
179281,train
179282,train
179283,train
179284,train
179286,train
179288,train
179289,train
179290,train
179291,train
179292,train
179293,train
179295,train
179297,train
179298,train
179299,train
179300,train
179303,train
179304,train
179305,train
179307,train
179309,train
179310,train
179312,train
179314,train
179317,train
179318,train
179320,train
179321,train
179322,train
179323,train
179325,train
179326,train
179327,train
179328,train
179329,train
179330,train
179331,train
179332,train
179333,train
179335,train
179336,train
179337,train
179338,train
179339,train
179340,train
179341,train
179342,train
179343,train
179344,train
179345,train
179348,train
179351,train
179352,train
179354,train
179355,train
179356,train
179358,train
179359,train
179361,train
179362,train
179363,train
179365,train
179366,train
179367,train
179368,train
179369,train
179370,train
179372,train
179373,train
179375,train
179376,train
179378,train
179382,train
179383,train
179384,train
179385,train
179387,train
179391,train
179392,train
179393,train
179394,train
179396,train
179397,train
179398,train
179402,train
179403,train
179406,train
179409,train
179411,train
179412,train
179414,train
179415,train
179417,train
179418,train
179419,train
179420,train
179421,train
179423,train
179424,train
179425,train
179426,train
179427,train
179431,train
179432,train
179433,train
179434,train
179435,train
179436,train
179437,train
179438,train
179440,train
179441,train
179443,train
179444,train
179445,train
179446,train
179449,train
179450,train
179452,train
179453,train
179456,train
179457,train
179458,train
179459,train
179460,train
179461,train
179462,train
179463,train
179464,train
179465,train
179467,train
179468,train
179469,train
179470,train
179471,train
179472,train
179473,train
179474,train
179476,train
179477,train
179478,train
179480,train
179481,train
179482,train
179484,train
179487,train
179489,train
179490,train
179492,train
179493,train
179494,train
179497,train
179498,train
179499,train
179500,train
179501,train
179502,train
179503,train
179504,train
179505,train
179506,train
179508,train
179509,train
179510,train
179511,train
179512,train
179513,train
179514,train
179517,train
179518,train
179519,train
179521,train
179523,train
179524,train
179526,train
179527,train
179528,train
179530,train
179531,train
179532,train
179533,train
179534,train
179535,train
179536,train
179538,train
179539,train
179540,train
179541,train
179544,train
179546,train
179547,train
179548,train
179551,train
179552,train
179553,train
179554,train
179555,train
179556,train
179557,train
179558,train
179559,train
179564,train
179566,train
179571,train
179572,train
179574,train
179575,train
179577,train
179578,train
179580,train
179581,train
179582,train
179583,train
179586,train
179587,train
179589,train
179590,train
179591,train
179592,train
179594,train
179595,train
179596,train
179598,train
179599,train
179600,train
179601,train
179602,train
179603,train
179604,train
179605,train
179606,train
179607,train
179609,train
179610,train
179611,train
179613,train
179614,train
179616,train
179617,train
179619,train
179620,train
179621,train
179623,train
179624,train
179625,train
179626,train
179627,train
179628,train
179629,train
179630,train
179631,train
179632,train
179633,train
179634,train
179635,train
179636,train
179637,train
179638,train
179639,train
179640,train
179641,train
179643,train
179644,train
179645,train
179649,train
179651,train
179653,train
179654,train
179655,train
179656,train
179657,train
179658,train
179659,train
179661,train
179662,train
179663,train
179664,train
179665,train
179666,train
179667,train
179670,train
179671,train
179672,train
179673,train
179674,train
179675,train
179676,train
179677,train
179679,train
179680,train
179681,train
179682,train
179683,train
179685,train
179686,train
179687,train
179688,train
179689,train
179690,train
179691,train
179692,train
179693,train
179695,train
179696,train
179697,train
179698,train
179699,train
179700,train
179701,train
179702,train
179703,train
